yas_gun,cinsiyet_encoded,dogumKilo,boy,gogusEevresi,kalcaYuksekligi,yemMiktari,sicaklik,nem,saglik_encoded,mevsim_encoded,irk_Esmer,irk_Simental,irk_Siyah Alaca,irk_Yerli Kara,irk_Şarole,kilo,gunlukArtis,hayvanId,yasAy
300,0,40.3,99.7,382.3,98.1,11.4,21.9,72.4,3,1,False,False,True,False,False,444.0,1.305,TR0227,10
330,0,40.3,101.4,414.9,103.4,12.0,26.9,74.3,4,1,False,False,True,False,False,486.3,1.412,TR0227,11
360,0,40.3,102.9,444.7,103.0,12.6,27.3,65.3,2,1,False,False,True,False,False,523.7,1.246,TR0227,12
0,0,37.5,77.7,35.0,77.8,1.0,20.8,75.6,3,1,False,False,False,True,False,37.5,0.0,TR0228,0
30,0,37.5,79.2,65.8,81.1,2.0,33.4,70.1,2,2,False,False,False,True,False,76.9,1.312,TR0228,1
60,0,37.5,80.9,98.6,79.1,2.9,25.6,54.0,3,2,False,False,False,True,False,117.5,1.355,TR0228,2
90,0,37.5,82.3,130.7,83.2,3.7,32.0,43.0,1,2,False,False,False,True,False,152.4,1.163,TR0228,3
120,0,37.5,84.0,170.9,82.8,4.6,31.2,62.1,4,3,False,False,False,True,False,196.4,1.468,TR0228,4
150,0,37.5,85.6,202.0,85.5,6.0,30.3,76.0,3,3,False,False,False,True,False,236.3,1.331,TR0228,5
180,0,37.5,86.9,224.9,86.0,6.9,31.9,59.2,1,3,False,False,False,True,False,268.8,1.081,TR0228,6
210,0,37.5,88.3,256.7,90.6,8.0,25.7,77.0,3,0,False,False,False,True,False,304.2,1.179,TR0228,7
240,0,37.5,89.9,286.9,92.0,8.6,33.1,78.1,4,0,False,False,False,True,False,342.4,1.274,TR0228,8
270,0,37.5,91.3,316.1,89.4,9.3,33.2,76.3,3,0,False,False,False,True,False,377.5,1.171,TR0228,9
300,0,37.5,92.9,350.3,94.2,10.0,29.3,42.4,4,1,False,False,False,True,False,417.3,1.327,TR0228,10
330,0,37.5,94.4,388.6,96.7,11.4,34.1,75.6,3,1,False,False,False,True,False,455.3,1.266,TR0228,11
360,0,37.5,95.8,417.0,96.7,12.6,26.0,65.9,4,1,False,False,False,True,False,491.5,1.207,TR0228,12
0,0,34.0,71.0,25.0,73.1,0.7,25.0,53.1,4,3,False,False,False,True,False,34.0,0.0,TR0229,0
30,0,34.0,72.7,62.5,73.6,1.4,31.8,61.1,2,3,False,False,False,True,False,76.0,1.4,TR0229,1
60,0,34.0,74.4,103.0,76.3,2.6,15.7,63.5,3,3,False,False,False,True,False,117.5,1.384,TR0229,2
90,0,34.0,75.9,130.8,77.4,4.4,22.6,46.6,2,0,False,False,False,True,False,156.5,1.301,TR0229,3
120,0,34.0,77.6,164.9,76.0,5.0,27.1,76.2,4,0,False,False,False,True,False,198.5,1.4,TR0229,4
150,0,34.0,79.0,195.3,80.9,5.4,22.4,67.9,2,0,False,False,False,True,False,234.0,1.182,TR0229,5
180,0,34.0,80.7,232.0,83.0,6.5,26.0,55.9,3,1,False,False,False,True,False,276.3,1.411,TR0229,6
210,0,34.0,82.2,266.6,83.2,8.3,15.6,63.2,2,1,False,False,False,True,False,314.0,1.255,TR0229,7
0,1,46.0,70.3,42.1,73.0,1.6,30.6,70.0,2,1,False,True,False,False,False,46.0,0.0,TR0230,0
30,1,46.0,72.4,85.4,72.0,2.0,22.4,58.5,3,1,False,True,False,False,False,99.1,1.77,TR0230,1
60,1,46.0,74.1,125.3,73.7,3.9,30.2,59.3,1,2,False,True,False,False,False,142.2,1.436,TR0230,2
90,1,46.0,75.9,158.8,76.3,4.8,24.3,79.9,2,2,False,True,False,False,False,186.3,1.468,TR0230,3
120,1,46.0,77.9,200.2,78.9,5.7,17.4,75.3,4,2,False,True,False,False,False,236.6,1.677,TR0230,4
150,1,46.0,79.6,239.3,79.6,6.7,24.8,60.4,2,2,False,True,False,False,False,280.0,1.449,TR0230,5
180,1,46.0,81.5,276.5,80.5,8.0,16.3,55.3,3,3,False,True,False,False,False,326.8,1.559,TR0230,6
210,1,46.0,83.6,322.3,81.7,9.4,28.3,61.2,4,3,False,True,False,False,False,378.5,1.721,TR0230,7
240,1,46.0,85.4,359.6,83.6,10.4,31.1,79.1,3,3,False,True,False,False,False,423.6,1.506,TR0230,8
270,1,46.0,87.2,394.6,85.6,11.4,30.4,59.5,3,0,False,True,False,False,False,468.2,1.486,TR0230,9
300,1,46.0,89.0,438.5,91.5,13.2,19.8,76.0,4,0,False,True,False,False,False,513.6,1.511,TR0230,10
330,1,46.0,90.7,474.0,90.9,13.9,28.8,71.7,3,0,False,True,False,False,False,557.2,1.456,TR0230,11
360,1,46.0,92.5,510.6,95.5,15.3,30.9,58.3,2,1,False,True,False,False,False,600.8,1.453,TR0230,12
390,1,46.0,94.3,544.0,96.2,16.1,31.0,74.5,3,1,False,True,False,False,False,645.8,1.501,TR0230,13
0,1,52.2,79.6,49.2,77.8,1.7,24.3,62.7,2,1,False,False,False,False,True,52.2,0.0,TR0231,0
30,1,52.2,81.7,85.4,84.1,2.2,22.4,76.5,2,1,False,False,False,False,True,104.8,1.751,TR0231,1
0,1,31.3,75.1,22.5,75.4,0.8,18.3,42.2,2,1,False,False,False,True,False,31.3,0.0,TR0232,0
30,1,31.3,77.1,66.8,77.3,2.2,25.5,62.4,3,1,False,False,False,True,False,79.7,1.613,TR0232,1
60,1,31.3,78.9,110.8,78.5,3.2,19.9,46.1,3,1,False,False,False,True,False,125.9,1.541,TR0232,2
90,1,31.3,80.6,146.0,81.7,3.8,28.0,65.0,3,2,False,False,False,True,False,167.6,1.389,TR0232,3
120,1,31.3,82.3,175.3,84.5,5.3,18.9,77.5,3,2,False,False,False,True,False,210.6,1.434,TR0232,4
150,1,31.3,83.9,212.0,85.4,5.9,31.9,56.6,2,2,False,False,False,True,False,250.8,1.34,TR0232,5
180,1,31.3,85.5,250.1,87.5,7.3,29.9,55.3,4,2,False,False,False,True,False,291.1,1.344,TR0232,6
210,1,31.3,87.3,280.7,85.5,8.5,34.6,52.1,4,3,False,False,False,True,False,334.5,1.447,TR0232,7
240,1,31.3,88.9,321.7,89.9,9.7,19.3,66.4,3,3,False,False,False,True,False,375.0,1.348,TR0232,8
270,1,31.3,90.5,354.9,91.5,10.0,26.8,52.7,2,3,False,False,False,True,False,414.5,1.317,TR0232,9
300,1,31.3,92.2,390.5,93.8,11.2,21.9,49.8,4,0,False,False,False,True,False,457.1,1.422,TR0232,10
330,1,31.3,93.8,422.3,95.1,12.0,21.1,62.0,4,0,False,False,False,True,False,497.6,1.348,TR0232,11
360,1,31.3,95.4,460.0,95.2,13.6,29.4,70.3,4,0,False,False,False,True,False,538.0,1.349,TR0232,12
390,1,31.3,96.8,492.7,95.4,14.8,27.3,49.6,2,1,False,False,False,True,False,574.1,1.202,TR0232,13
420,1,31.3,98.3,520.8,97.8,14.8,23.2,71.2,2,1,False,False,False,True,False,611.0,1.228,TR0232,14
450,1,31.3,100.0,551.4,100.4,16.1,35.0,66.4,4,1,False,False,False,True,False,651.9,1.366,TR0232,15
480,1,31.3,101.3,584.9,102.6,17.4,19.5,45.3,2,2,False,False,False,True,False,684.6,1.089,TR0232,16
510,1,31.3,102.6,608.4,103.7,17.8,24.9,62.1,3,2,False,False,False,True,False,717.8,1.107,TR0232,17
540,1,31.3,103.8,631.9,104.2,18.3,20.1,49.1,2,2,False,False,False,True,False,747.8,1.001,TR0232,18
570,1,31.3,105.1,664.0,106.9,20.0,15.6,54.7,4,3,False,False,False,True,False,781.6,1.125,TR0232,19
600,1,31.3,106.4,690.8,105.5,20.5,17.1,51.3,3,3,False,False,False,True,False,813.7,1.071,TR0232,20
630,1,31.3,107.7,716.6,108.0,21.1,19.8,40.5,3,3,False,False,False,True,False,844.3,1.02,TR0232,21
660,1,31.3,108.8,741.4,109.1,22.1,28.9,64.2,3,0,False,False,False,True,False,873.1,0.959,TR0232,22
690,1,31.3,109.9,762.3,109.6,22.8,25.1,78.7,3,0,False,False,False,True,False,901.6,0.951,TR0232,23
0,1,55.8,81.9,45.2,83.3,1.2,15.3,57.5,2,1,False,False,False,False,True,55.8,0.0,TR0233,0
30,1,55.8,84.0,93.3,83.8,3.0,24.6,65.1,2,1,False,False,False,False,True,107.2,1.715,TR0233,1
60,1,55.8,85.5,125.8,86.0,4.0,23.3,54.6,1,2,False,False,False,False,True,146.3,1.302,TR0233,2
90,1,55.8,87.3,165.0,87.1,5.2,22.8,46.3,2,2,False,False,False,False,True,189.8,1.452,TR0233,3
120,1,55.8,88.9,194.3,89.8,5.9,25.8,52.5,2,2,False,False,False,False,True,230.6,1.357,TR0233,4
150,1,55.8,90.4,226.1,88.8,6.6,34.3,76.2,1,2,False,False,False,False,True,267.3,1.225,TR0233,5
180,1,55.8,92.2,267.1,94.0,8.3,31.2,40.7,4,3,False,False,False,False,True,314.2,1.563,TR0233,6
210,1,55.8,94.1,306.3,93.4,8.9,31.8,78.3,2,3,False,False,False,False,True,360.1,1.532,TR0233,7
240,1,55.8,96.0,347.4,98.0,10.5,17.2,64.1,4,3,False,False,False,False,True,407.9,1.592,TR0233,8
270,1,55.8,97.7,382.8,98.2,10.9,18.4,63.0,3,0,False,False,False,False,True,450.2,1.408,TR0233,9
300,1,55.8,99.4,420.0,98.4,12.4,27.2,66.6,3,0,False,False,False,False,True,494.3,1.471,TR0233,10
330,1,55.8,101.1,455.1,103.4,13.8,17.1,65.7,4,0,False,False,False,False,True,535.5,1.372,TR0233,11
360,1,55.8,102.9,497.2,104.4,14.9,22.4,53.0,3,1,False,False,False,False,True,580.7,1.508,TR0233,12
390,1,55.8,104.6,533.1,107.4,15.2,28.0,63.4,3,1,False,False,False,False,True,623.2,1.416,TR0233,13
0,1,41.9,79.2,32.5,79.4,1.0,19.4,65.0,3,3,True,False,False,False,False,41.9,0.0,TR0234,0
30,1,41.9,81.0,77.3,79.8,2.5,27.4,68.2,3,3,True,False,False,False,False,87.6,1.522,TR0234,1
60,1,41.9,82.8,113.9,82.6,3.1,33.3,73.0,2,0,True,False,False,False,False,130.7,1.437,TR0234,2
90,1,41.9,84.5,153.0,87.2,4.0,33.2,43.4,3,0,True,False,False,False,False,175.3,1.485,TR0234,3
120,1,41.9,85.9,175.5,88.8,5.2,22.2,73.1,1,0,True,False,False,False,False,210.0,1.156,TR0234,4
150,1,41.9,87.4,213.8,86.6,5.9,28.9,65.9,1,1,True,False,False,False,False,248.1,1.272,TR0234,5
180,1,41.9,89.2,243.8,89.6,7.7,24.3,79.3,2,1,True,False,False,False,False,291.1,1.433,TR0234,6
0,0,41.8,80.5,36.4,80.3,0.6,24.3,79.2,1,1,False,False,True,False,False,41.8,0.0,TR0235,0
30,0,41.8,82.4,79.0,83.0,1.9,31.3,65.6,2,1,False,False,True,False,False,87.3,1.517,TR0235,1
60,0,41.8,84.1,113.8,83.7,3.0,25.3,47.3,4,2,False,False,True,False,False,130.8,1.45,TR0235,2
90,0,41.8,85.8,151.3,85.2,4.2,20.0,45.4,2,2,False,False,True,False,False,172.3,1.383,TR0235,3
120,0,41.8,86.9,169.2,89.3,5.5,22.5,59.7,0,2,False,False,True,False,False,200.8,0.951,TR0235,4
150,0,41.8,88.7,210.8,88.3,6.0,32.1,45.6,4,3,False,False,True,False,False,246.7,1.528,TR0235,5
180,0,41.8,90.4,250.3,92.1,6.9,30.0,72.8,2,3,False,False,True,False,False,288.9,1.409,TR0235,6
210,0,41.8,92.2,278.8,93.0,8.1,31.4,43.5,4,3,False,False,True,False,False,332.7,1.458,TR0235,7
240,0,41.8,93.7,318.2,96.2,8.8,24.7,62.4,3,0,False,False,True,False,False,371.4,1.291,TR0235,8
270,0,41.8,95.3,350.9,97.5,10.0,24.9,69.0,3,0,False,False,True,False,False,410.0,1.285,TR0235,9
300,0,41.8,96.8,383.1,97.8,10.7,28.8,41.4,4,0,False,False,True,False,False,448.3,1.279,TR0235,10
330,0,41.8,98.4,420.0,97.5,12.7,15.2,44.8,3,1,False,False,True,False,False,489.2,1.362,TR0235,11
360,0,41.8,100.0,448.8,102.6,13.5,19.9,77.3,4,1,False,False,True,False,False,529.1,1.329,TR0235,12
390,0,41.8,101.6,479.3,99.7,13.8,17.4,45.9,3,1,False,False,True,False,False,568.7,1.321,TR0235,13
420,0,41.8,103.0,508.2,103.4,14.8,33.1,55.0,4,2,False,False,True,False,False,603.5,1.16,TR0235,14
450,0,41.8,104.4,537.0,103.3,15.6,20.9,69.6,3,2,False,False,True,False,False,637.5,1.132,TR0235,15
480,0,41.8,105.7,569.6,107.0,16.9,24.4,46.1,3,2,False,False,True,False,False,669.7,1.076,TR0235,16
510,0,41.8,107.1,595.3,106.9,17.7,18.3,78.7,4,3,False,False,True,False,False,704.8,1.169,TR0235,17
540,0,41.8,108.4,623.0,111.2,18.5,23.7,49.2,2,3,False,False,True,False,False,737.5,1.091,TR0235,18
570,0,41.8,109.7,651.5,111.8,18.9,33.5,45.3,2,3,False,False,True,False,False,769.6,1.068,TR0235,19
600,0,41.8,110.9,676.6,109.4,19.6,18.7,74.4,3,0,False,False,True,False,False,800.3,1.023,TR0235,20
630,0,41.8,112.0,700.4,111.1,20.4,23.8,73.0,3,0,False,False,True,False,False,829.2,0.964,TR0235,21
660,0,41.8,113.2,732.2,113.3,21.9,17.8,64.7,3,0,False,False,True,False,False,858.7,0.983,TR0235,22
690,0,41.8,114.4,760.0,113.4,22.0,31.4,51.8,3,1,False,False,True,False,False,888.3,0.989,TR0235,23
0,0,38.6,78.4,30.0,78.3,0.5,33.3,43.1,1,2,True,False,False,False,False,38.6,0.0,TR0236,0
30,0,38.6,79.8,66.2,80.8,2.1,17.7,43.1,1,2,True,False,False,False,False,73.7,1.17,TR0236,1
60,0,38.6,81.4,101.6,84.3,2.9,30.8,55.9,3,2,True,False,False,False,False,114.6,1.363,TR0236,2
90,0,38.6,83.1,129.3,85.2,4.4,29.1,50.1,3,3,True,False,False,False,False,156.4,1.396,TR0236,3
120,0,38.6,84.6,166.3,84.0,5.3,18.2,72.4,2,3,True,False,False,False,False,193.8,1.244,TR0236,4
150,0,38.6,86.0,191.2,88.4,5.7,30.0,56.7,2,3,True,False,False,False,False,229.7,1.196,TR0236,5
180,0,38.6,87.6,229.9,85.8,6.7,21.8,61.3,3,0,True,False,False,False,False,268.3,1.29,TR0236,6
210,0,38.6,89.1,256.5,88.4,8.1,17.5,47.3,4,0,True,False,False,False,False,306.4,1.268,TR0236,7
240,0,38.6,90.6,296.7,88.7,8.1,19.9,72.3,4,0,True,False,False,False,False,343.9,1.25,TR0236,8
270,0,38.6,92.1,323.8,91.7,9.3,15.4,66.8,3,1,True,False,False,False,False,381.0,1.24,TR0236,9
300,0,38.6,93.5,357.4,92.2,10.0,24.4,77.1,3,1,True,False,False,False,False,416.6,1.185,TR0236,10
330,0,38.6,94.5,376.2,96.2,10.9,20.8,62.9,0,1,True,False,False,False,False,442.1,0.85,TR0236,11
360,0,38.6,95.8,402.0,95.7,12.0,16.9,57.7,3,2,True,False,False,False,False,475.0,1.097,TR0236,12
390,0,38.6,97.0,423.0,99.8,12.1,27.2,49.3,1,2,True,False,False,False,False,503.3,0.945,TR0236,13
420,0,38.6,98.2,449.5,99.0,13.4,26.9,70.0,4,2,True,False,False,False,False,534.3,1.034,TR0236,14
450,0,38.6,99.5,485.6,101.1,14.2,32.3,72.1,3,3,True,False,False,False,False,566.1,1.057,TR0236,15
480,0,38.6,100.7,511.0,100.4,15.1,20.8,63.7,3,3,True,False,False,False,False,596.6,1.017,TR0236,16
510,0,38.6,101.9,532.0,101.8,15.5,27.4,55.2,4,3,True,False,False,False,False,628.0,1.047,TR0236,17
540,0,38.6,103.1,558.9,104.9,16.5,28.3,71.0,3,0,True,False,False,False,False,657.7,0.992,TR0236,18
570,0,38.6,104.3,582.7,106.0,17.4,26.5,62.4,4,0,True,False,False,False,False,686.2,0.951,TR0236,19
600,0,38.6,105.4,602.9,105.2,18.1,32.9,64.0,3,0,True,False,False,False,False,715.1,0.961,TR0236,20
630,0,38.6,106.5,629.7,106.5,18.1,34.0,68.1,3,1,True,False,False,False,False,743.0,0.932,TR0236,21
660,0,38.6,107.7,656.0,107.5,19.5,15.6,54.7,3,1,True,False,False,False,False,771.4,0.946,TR0236,22
690,0,38.6,108.8,679.9,109.2,20.3,17.1,57.0,4,1,True,False,False,False,False,799.9,0.952,TR0236,23
0,1,39.7,79.9,36.0,81.0,1.0,23.4,56.8,1,2,False,False,False,True,False,39.7,0.0,TR0237,0
30,1,39.7,81.7,71.3,82.3,1.9,20.4,45.6,3,2,False,False,False,True,False,84.5,1.491,TR0237,1
60,1,39.7,83.5,112.3,85.0,3.4,19.0,48.5,2,3,False,False,False,True,False,130.8,1.546,TR0237,2
90,1,39.7,85.4,148.2,88.1,4.2,25.1,65.5,3,3,False,False,False,True,False,178.0,1.571,TR0237,3
120,1,39.7,87.2,187.5,86.4,5.9,26.6,77.5,4,3,False,False,False,True,False,223.0,1.502,TR0237,4
150,1,39.7,88.7,218.8,87.7,6.6,21.7,49.2,1,0,False,False,False,True,False,260.8,1.258,TR0237,5
180,1,39.7,90.4,252.9,90.5,7.5,19.5,59.9,2,0,False,False,False,True,False,300.9,1.338,TR0237,6
210,1,39.7,92.0,294.8,94.5,8.0,26.2,51.0,4,0,False,False,False,True,False,341.7,1.359,TR0237,7
240,1,39.7,93.8,325.2,93.1,10.1,23.1,64.0,3,1,False,False,False,True,False,386.9,1.508,TR0237,8
270,1,39.7,95.4,363.3,95.1,10.3,31.3,65.3,2,1,False,False,False,True,False,428.2,1.374,TR0237,9
300,1,39.7,97.1,403.5,96.3,11.6,23.0,46.7,4,1,False,False,False,True,False,469.5,1.377,TR0237,10
330,1,39.7,98.7,432.8,101.1,12.3,15.9,66.6,4,2,False,False,False,True,False,509.5,1.333,TR0237,11
360,1,39.7,100.3,462.5,100.7,14.1,21.0,54.6,4,2,False,False,False,True,False,549.1,1.322,TR0237,12
390,1,39.7,101.8,503.9,103.8,14.9,26.0,48.9,4,2,False,False,False,True,False,587.8,1.289,TR0237,13
420,1,39.7,103.4,532.5,101.7,15.5,23.2,78.7,3,3,False,False,False,True,False,626.0,1.274,TR0237,14
450,1,39.7,104.7,565.4,106.3,16.3,19.8,73.2,3,3,False,False,False,True,False,660.5,1.151,TR0237,15
480,1,39.7,105.9,585.2,108.0,17.7,17.1,51.0,1,3,False,False,False,True,False,689.9,0.979,TR0237,16
510,1,39.7,107.2,610.5,106.2,18.1,20.8,40.6,3,0,False,False,False,True,False,722.4,1.081,TR0237,17
540,1,39.7,108.5,636.7,108.4,19.1,21.6,41.2,3,0,False,False,False,True,False,754.8,1.082,TR0237,18
570,1,39.7,109.8,671.4,109.1,19.9,30.3,53.9,3,0,False,False,False,True,False,787.5,1.089,TR0237,19
600,1,39.7,111.2,698.5,113.5,20.9,26.2,52.2,4,1,False,False,False,True,False,822.4,1.165,TR0237,20
630,1,39.7,112.3,725.7,114.0,21.5,26.8,63.0,1,1,False,False,False,True,False,850.0,0.92,TR0237,21
660,1,39.7,113.7,748.0,112.1,22.4,28.8,66.3,4,1,False,False,False,True,False,884.3,1.142,TR0237,22
690,1,39.7,115.0,783.9,115.4,23.2,15.3,49.7,4,1,False,False,False,True,False,917.1,1.092,TR0237,23
0,0,44.2,74.7,38.0,73.6,1.4,33.6,58.0,2,3,False,True,False,False,False,44.2,0.0,TR0238,0
30,0,44.2,76.4,72.7,77.8,2.3,21.0,74.9,2,3,False,True,False,False,False,87.6,1.445,TR0238,1
60,0,44.2,78.3,110.0,77.7,3.8,31.3,74.4,2,3,False,True,False,False,False,133.3,1.525,TR0238,2
90,0,44.2,80.0,148.8,81.2,4.9,22.6,66.0,2,0,False,True,False,False,False,176.8,1.45,TR0238,3
120,0,44.2,81.6,184.5,81.5,4.9,23.5,54.9,1,0,False,True,False,False,False,215.3,1.283,TR0238,4
150,0,44.2,82.8,208.5,81.4,6.1,32.6,41.1,0,0,False,True,False,False,False,246.8,1.05,TR0238,5
180,0,44.2,84.7,250.3,84.7,7.4,23.2,75.6,3,1,False,True,False,False,False,292.9,1.537,TR0238,6
210,0,44.2,86.4,281.0,88.4,8.7,22.0,47.6,3,1,False,True,False,False,False,336.0,1.438,TR0238,7
240,0,44.2,88.1,322.3,90.8,9.9,27.4,45.2,3,1,False,True,False,False,False,378.2,1.408,TR0238,8
270,0,44.2,89.7,352.3,88.2,10.4,29.3,67.0,4,2,False,True,False,False,False,419.1,1.361,TR0238,9
300,0,44.2,91.1,381.6,90.4,11.7,29.3,79.1,2,2,False,True,False,False,False,454.6,1.184,TR0238,10
330,0,44.2,92.6,419.0,91.0,12.5,29.3,77.5,3,2,False,True,False,False,False,490.7,1.202,TR0238,11
360,0,44.2,94.2,447.8,94.2,13.7,24.7,52.3,3,3,False,True,False,False,False,531.3,1.354,TR0238,12
390,0,44.2,95.8,489.6,96.9,14.2,28.2,43.1,4,3,False,True,False,False,False,571.3,1.333,TR0238,13
420,0,44.2,97.2,515.0,96.3,15.7,33.1,45.8,3,3,False,True,False,False,False,606.8,1.185,TR0238,14
450,0,44.2,98.7,546.2,99.4,16.3,16.6,76.6,4,3,False,True,False,False,False,643.8,1.234,TR0238,15
480,0,44.2,100.1,581.9,99.7,17.1,16.7,42.1,4,0,False,True,False,False,False,679.6,1.192,TR0238,16
510,0,44.2,101.4,605.3,102.4,18.0,33.4,55.8,3,0,False,True,False,False,False,712.0,1.082,TR0238,17
540,0,44.2,102.8,631.2,101.4,19.0,25.3,56.2,3,0,False,True,False,False,False,745.5,1.116,TR0238,18
570,0,44.2,104.1,665.1,102.7,19.8,33.3,75.8,3,1,False,True,False,False,False,780.0,1.15,TR0238,19
600,0,44.2,105.4,688.8,107.7,20.2,18.2,64.6,3,1,False,True,False,False,False,812.4,1.079,TR0238,20
630,0,44.2,106.8,721.3,108.6,21.5,24.0,49.4,4,1,False,True,False,False,False,847.0,1.152,TR0238,21
660,0,44.2,108.0,741.8,109.0,22.3,25.0,71.3,4,2,False,True,False,False,False,876.5,0.984,TR0238,22
690,0,44.2,109.1,770.0,108.4,22.2,21.1,60.7,3,2,False,True,False,False,False,904.0,0.919,TR0238,23
0,1,44.3,75.0,39.7,77.5,0.9,17.7,57.0,3,0,False,True,False,False,False,44.3,0.0,TR0239,0
30,1,44.3,77.1,78.6,78.3,2.6,15.7,73.3,4,0,False,True,False,False,False,97.8,1.783,TR0239,1
60,1,44.3,79.2,129.9,80.4,3.4,30.9,64.9,3,1,False,True,False,False,False,149.4,1.721,TR0239,2
90,1,44.3,81.2,169.6,83.3,4.7,32.1,49.6,2,1,False,True,False,False,False,199.6,1.671,TR0239,3
0,1,41.4,76.5,31.5,77.9,0.7,22.1,67.5,2,0,False,True,False,False,False,41.4,0.0,TR0240,0
30,1,41.4,78.4,71.0,79.3,2.1,25.7,71.8,2,0,False,True,False,False,False,87.6,1.539,TR0240,1
60,1,41.4,80.3,112.2,81.8,3.5,26.9,48.8,2,0,False,True,False,False,False,136.2,1.618,TR0240,2
90,1,41.4,82.5,156.5,84.9,4.6,15.8,51.0,3,1,False,True,False,False,False,190.0,1.795,TR0240,3
120,1,41.4,84.5,204.0,85.6,5.7,29.1,45.9,3,1,False,True,False,False,False,241.5,1.716,TR0240,4
150,1,41.4,86.6,252.3,85.8,7.8,33.7,44.6,4,1,False,True,False,False,False,293.8,1.743,TR0240,5
180,1,41.4,88.2,287.1,86.6,8.0,21.2,69.7,1,2,False,True,False,False,False,332.2,1.281,TR0240,6
210,1,41.4,90.0,322.0,89.9,9.2,19.0,53.0,3,2,False,True,False,False,False,377.2,1.499,TR0240,7
240,1,41.4,91.8,365.0,92.8,10.8,24.2,67.8,4,2,False,True,False,False,False,424.1,1.563,TR0240,8
270,1,41.4,93.6,401.5,94.5,11.5,23.4,50.9,2,3,False,True,False,False,False,468.3,1.474,TR0240,9
300,1,41.4,95.3,431.9,98.0,13.0,20.0,62.8,3,3,False,True,False,False,False,511.5,1.438,TR0240,10
330,1,41.4,97.0,465.5,98.6,14.0,18.5,72.6,2,3,False,True,False,False,False,552.7,1.376,TR0240,11
360,1,41.4,98.6,504.8,96.7,14.7,26.1,59.5,3,0,False,True,False,False,False,594.3,1.384,TR0240,12
390,1,41.4,100.2,540.4,98.8,16.2,34.8,71.4,3,0,False,True,False,False,False,634.2,1.331,TR0240,13
420,1,41.4,101.8,570.8,102.0,17.3,26.8,67.5,3,0,False,True,False,False,False,672.5,1.279,TR0240,14
450,1,41.4,103.4,601.5,105.5,17.7,34.1,69.9,2,1,False,True,False,False,False,713.4,1.364,TR0240,15
480,1,41.4,105.1,643.7,104.2,19.3,20.4,71.7,4,1,False,True,False,False,False,755.8,1.411,TR0240,16
510,1,41.4,106.8,673.2,108.1,19.6,18.3,77.5,4,1,False,True,False,False,False,797.1,1.377,TR0240,17
540,1,41.4,108.1,703.8,110.8,20.8,18.7,52.1,2,2,False,True,False,False,False,831.8,1.158,TR0240,18
570,1,41.4,109.6,737.2,107.8,21.7,23.6,45.1,4,2,False,True,False,False,False,868.3,1.217,TR0240,19
600,1,41.4,110.9,760.9,111.2,22.5,33.5,68.9,3,2,False,True,False,False,False,900.8,1.082,TR0240,20
630,1,41.4,112.4,794.2,110.4,23.7,30.9,44.8,4,3,False,True,False,False,False,937.9,1.236,TR0240,21
660,1,41.4,113.8,830.6,114.5,24.4,27.4,61.4,4,3,False,True,False,False,False,973.7,1.194,TR0240,22
690,1,41.4,114.7,850.1,113.4,25.0,30.2,59.0,0,3,False,True,False,False,False,996.3,0.753,TR0240,23
0,0,36.8,72.1,28.2,72.2,0.4,34.1,58.4,1,1,False,False,False,True,False,36.8,0.0,TR0241,0
30,0,36.8,73.6,65.3,73.0,2.2,33.6,50.2,1,1,False,False,False,True,False,74.4,1.252,TR0241,1
60,0,36.8,75.2,100.2,77.2,3.3,17.2,40.4,3,2,False,False,False,True,False,115.3,1.365,TR0241,2
90,0,36.8,76.7,131.1,76.1,3.8,28.7,54.8,2,2,False,False,False,True,False,153.2,1.263,TR0241,3
120,0,36.8,78.1,158.7,76.1,4.3,32.1,43.7,1,2,False,False,False,True,False,187.2,1.134,TR0241,4
150,0,36.8,79.7,195.6,81.6,5.4,32.9,51.0,2,3,False,False,False,True,False,226.6,1.313,TR0241,5
180,0,36.8,81.2,225.5,80.3,6.1,26.2,76.6,2,3,False,False,False,True,False,263.6,1.234,TR0241,6
210,0,36.8,82.7,254.2,84.3,7.3,32.0,57.5,4,3,False,False,False,True,False,302.9,1.311,TR0241,7
240,0,36.8,84.1,284.4,82.4,8.6,29.6,67.4,2,0,False,False,False,True,False,336.2,1.107,TR0241,8
270,0,36.8,85.5,313.7,85.4,9.0,15.5,44.6,3,0,False,False,False,True,False,372.8,1.222,TR0241,9
300,0,36.8,87.0,351.8,86.8,10.5,20.8,77.8,4,0,False,False,False,True,False,409.5,1.224,TR0241,10
330,0,36.8,88.4,380.0,90.7,11.4,29.4,50.6,2,1,False,False,False,True,False,444.4,1.161,TR0241,11
360,0,36.8,89.7,402.1,88.8,12.2,33.2,70.1,1,1,False,False,False,True,False,476.6,1.076,TR0241,12
0,0,49.5,72.8,38.6,74.6,1.7,19.3,74.5,3,3,False,False,False,False,True,49.5,0.0,TR0242,0
30,0,49.5,74.5,81.2,73.2,2.5,23.0,53.7,2,0,False,False,False,False,True,92.0,1.415,TR0242,1
60,0,49.5,76.1,115.1,75.2,3.2,15.4,43.1,2,0,False,False,False,False,True,133.9,1.397,TR0242,2
90,0,49.5,77.8,149.0,79.0,4.8,28.1,43.3,4,0,False,False,False,False,True,176.5,1.421,TR0242,3
120,0,49.5,79.6,191.7,81.9,5.8,30.8,63.8,2,1,False,False,False,False,True,220.1,1.453,TR0242,4
