id,hayvanId,tarih,yasAy,kilo,boy,gogusEevresi,kalcaYuksekligi,saglikDurumu,yemMiktari,sicaklik,nem,mevsim,notlar,gunlukArtis
GK020823,TR0208,2024-05-06,22,853.5,113.3,725.1,115.8,Normal,21.3,30.4,77.9,İlkbahar,"Şarole - 22 aylık, Normal sağlık",0.945
GK020824,TR0208,2024-06-05,23,879.6,114.3,746.0,113.1,İyi,22.5,15.8,45.3,Yaz,"Şarole - 23 aylık, İyi sağlık",0.869
GK020901,TR0209,2025-03-23,0,33.3,75.7,24.3,77.9,Zayıf,1.0,26.0,72.6,İlkbahar,"Yerli Kara - 0 aylık, Zayıf sağlık",0.0
GK020902,TR0209,2025-04-22,1,81.2,77.6,65.1,79.5,İyi,2.5,32.2,54.4,İlkbahar,"Yerli Kara - 1 aylık, İyi sağlık",1.596
GK021001,TR0210,2023-08-29,0,34.6,72.2,34.3,71.0,Normal,1.0,22.5,40.9,Yaz,"Esmer - 0 aylık, Normal sağlık",0.0
GK021002,TR0210,2023-09-28,1,76.3,73.9,69.4,75.9,Normal,2.2,24.8,73.1,Sonbahar,"Esmer - 1 aylık, Normal sağlık",1.389
GK021003,TR0210,2023-10-28,2,113.9,75.4,93.7,77.1,Zayıf,2.8,24.9,53.4,Sonbahar,"Esmer - 2 aylık, Zayıf sağlık",1.255
GK021004,TR0210,2023-11-27,3,150.7,76.8,132.5,78.7,Normal,3.8,28.0,69.0,Sonbahar,"Esmer - 3 aylık, Normal sağlık",1.225
GK021005,TR0210,2023-12-27,4,189.5,78.4,163.6,81.3,İyi,4.4,34.8,76.6,Kış,"Esmer - 4 aylık, İyi sağlık",1.294
GK021006,TR0210,2024-01-26,5,221.9,79.7,192.3,79.6,Zayıf,5.8,30.0,74.4,Kış,"Esmer - 5 aylık, Zayıf sağlık",1.082
GK021007,TR0210,2024-02-25,6,257.6,81.1,214.7,82.2,İyi,6.1,31.4,65.9,Kış,"Esmer - 6 aylık, İyi sağlık",1.19
GK021008,TR0210,2024-03-26,7,298.5,82.7,253.0,81.8,İyi,7.0,16.7,60.6,İlkbahar,"Esmer - 7 aylık, İyi sağlık",1.363
GK021009,TR0210,2024-04-25,8,337.1,84.3,282.1,86.2,Mükemmel,8.9,32.3,67.8,İlkbahar,"Esmer - 8 aylık, Mükemmel sağlık",1.285
GK021010,TR0210,2024-05-25,9,374.1,85.8,314.4,88.7,İyi,9.4,33.5,42.9,İlkbahar,"Esmer - 9 aylık, İyi sağlık",1.233
GK021011,TR0210,2024-06-24,10,406.0,87.0,349.5,87.9,İyi,10.0,29.5,62.9,Yaz,"Esmer - 10 aylık, İyi sağlık",1.065
GK021012,TR0210,2024-07-24,11,436.5,88.3,366.6,89.2,Normal,11.1,24.6,57.1,Yaz,"Esmer - 11 aylık, Normal sağlık",1.016
GK021013,TR0210,2024-08-23,12,468.1,89.5,395.3,90.9,Mükemmel,11.2,20.0,70.8,Yaz,"Esmer - 12 aylık, Mükemmel sağlık",1.055
GK021014,TR0210,2024-09-22,13,496.5,90.7,425.5,89.8,Zayıf,12.3,33.0,64.2,Sonbahar,"Esmer - 13 aylık, Zayıf sağlık",0.946
GK021015,TR0210,2024-10-22,14,525.6,91.8,446.1,93.4,Zayıf,12.8,19.8,69.7,Sonbahar,"Esmer - 14 aylık, Zayıf sağlık",0.969
GK021016,TR0210,2024-11-21,15,558.1,93.1,473.8,93.6,İyi,14.1,18.1,71.9,Sonbahar,"Esmer - 15 aylık, İyi sağlık",1.085
GK021017,TR0210,2024-12-21,16,584.8,94.2,493.1,95.0,Zayıf,14.3,30.0,55.6,Kış,"Esmer - 16 aylık, Zayıf sağlık",0.89
GK021018,TR0210,2025-01-20,17,616.2,95.5,520.3,96.7,Mükemmel,15.7,21.0,70.4,Kış,"Esmer - 17 aylık, Mükemmel sağlık",1.045
GK021019,TR0210,2025-02-19,18,646.7,96.7,550.3,96.8,İyi,16.2,19.8,50.7,Kış,"Esmer - 18 aylık, İyi sağlık",1.017
GK021020,TR0210,2025-03-21,19,673.5,97.7,567.7,96.1,Zayıf,17.2,24.0,71.9,İlkbahar,"Esmer - 19 aylık, Zayıf sağlık",0.894
GK021021,TR0210,2025-04-20,20,700.8,98.8,600.4,101.6,Normal,17.1,28.3,56.5,İlkbahar,"Esmer - 20 aylık, Normal sağlık",0.909
GK021101,TR0211,2025-04-01,0,48.0,76.3,43.3,78.7,Normal,0.8,31.8,67.2,İlkbahar,"Şarole - 0 aylık, Normal sağlık",0.0
GK021102,TR0211,2025-05-01,1,95.7,78.2,76.6,78.4,Normal,2.8,27.2,48.9,İlkbahar,"Şarole - 1 aylık, Normal sağlık",1.591
GK021201,TR0212,2024-10-26,0,37.9,76.8,30.1,76.3,Mükemmel,1.4,34.5,73.3,Sonbahar,"Esmer - 0 aylık, Mükemmel sağlık",0.0
GK021202,TR0212,2024-11-25,1,82.3,78.5,69.8,81.5,İyi,2.4,24.4,76.7,Sonbahar,"Esmer - 1 aylık, İyi sağlık",1.479
GK021203,TR0212,2024-12-25,2,118.4,80.0,100.8,82.1,Zayıf,3.0,28.1,59.0,Kış,"Esmer - 2 aylık, Zayıf sağlık",1.204
GK021204,TR0212,2025-01-24,3,160.3,81.7,138.7,83.7,İyi,4.2,23.2,52.2,Kış,"Esmer - 3 aylık, İyi sağlık",1.399
GK021205,TR0212,2025-02-23,4,199.9,83.2,165.0,84.6,Normal,4.6,19.1,53.5,Kış,"Esmer - 4 aylık, Normal sağlık",1.32
GK021206,TR0212,2025-03-25,5,244.4,85.0,205.4,84.0,Normal,5.9,33.5,64.8,İlkbahar,"Esmer - 5 aylık, Normal sağlık",1.482
GK021207,TR0212,2025-04-24,6,287.3,86.7,241.8,85.1,Normal,6.8,32.8,71.6,İlkbahar,"Esmer - 6 aylık, Normal sağlık",1.431
GK021301,TR0213,2024-02-17,0,32.0,82.9,27.3,83.2,Normal,0.4,29.9,45.5,Kış,"Yerli Kara - 0 aylık, Normal sağlık",0.0
GK021302,TR0213,2024-03-18,1,79.1,84.8,64.8,86.7,Mükemmel,1.5,15.8,77.2,İlkbahar,"Yerli Kara - 1 aylık, Mükemmel sağlık",1.57
GK021303,TR0213,2024-04-17,2,121.3,86.4,98.4,88.7,Normal,3.2,19.4,42.7,İlkbahar,"Yerli Kara - 2 aylık, Normal sağlık",1.404
GK021304,TR0213,2024-05-17,3,158.1,87.9,138.2,87.6,Zayıf,4.0,16.2,72.2,İlkbahar,"Yerli Kara - 3 aylık, Zayıf sağlık",1.228
GK021305,TR0213,2024-06-16,4,194.4,89.4,163.6,90.8,Normal,5.2,19.0,75.6,Yaz,"Yerli Kara - 4 aylık, Normal sağlık",1.21
GK021306,TR0213,2024-07-16,5,220.7,90.4,183.7,90.3,Hasta,5.6,19.6,41.8,Yaz,"Yerli Kara - 5 aylık, Hasta sağlık",0.876
GK021307,TR0213,2024-08-15,6,254.5,91.8,214.4,92.2,Normal,6.1,23.2,64.0,Yaz,"Yerli Kara - 6 aylık, Normal sağlık",1.127
GK021308,TR0213,2024-09-14,7,282.0,92.9,243.5,91.6,Hasta,7.2,21.4,79.2,Sonbahar,"Yerli Kara - 7 aylık, Hasta sağlık",0.917
GK021309,TR0213,2024-10-14,8,319.6,94.4,270.3,93.2,İyi,7.9,17.6,75.6,Sonbahar,"Yerli Kara - 8 aylık, İyi sağlık",1.252
GK021310,TR0213,2024-11-13,9,358.0,95.9,300.1,97.2,Mükemmel,8.6,27.0,74.3,Sonbahar,"Yerli Kara - 9 aylık, Mükemmel sağlık",1.281
GK021311,TR0213,2024-12-13,10,393.8,97.3,336.2,95.4,İyi,9.5,16.4,70.8,Kış,"Yerli Kara - 10 aylık, İyi sağlık",1.193
GK021312,TR0213,2025-01-12,11,428.2,98.7,361.2,101.2,Mükemmel,10.6,27.5,78.7,Kış,"Yerli Kara - 11 aylık, Mükemmel sağlık",1.145
GK021313,TR0213,2025-02-11,12,465.0,100.2,395.3,103.0,Mükemmel,11.3,27.8,67.6,Kış,"Yerli Kara - 12 aylık, Mükemmel sağlık",1.228
GK021314,TR0213,2025-03-13,13,499.8,101.6,424.5,102.8,İyi,12.6,16.4,40.4,İlkbahar,"Yerli Kara - 13 aylık, İyi sağlık",1.158
GK021315,TR0213,2025-04-12,14,534.6,103.0,456.9,105.0,Mükemmel,13.6,34.4,41.6,İlkbahar,"Yerli Kara - 14 aylık, Mükemmel sağlık",1.161
GK021401,TR0214,2025-01-20,0,44.7,82.1,35.8,80.3,Normal,1.5,27.6,65.5,Kış,"Şarole - 0 aylık, Normal sağlık",0.0
GK021402,TR0214,2025-02-19,1,77.2,83.4,67.8,81.9,Hasta,2.1,16.9,75.1,Kış,"Şarole - 1 aylık, Hasta sağlık",1.083
GK021403,TR0214,2025-03-21,2,122.8,85.2,100.2,84.9,Normal,2.8,26.0,77.7,İlkbahar,"Şarole - 2 aylık, Normal sağlık",1.522
GK021404,TR0214,2025-04-20,3,166.8,87.0,138.1,85.3,İyi,4.4,15.7,75.9,İlkbahar,"Şarole - 3 aylık, İyi sağlık",1.467
GK021501,TR0215,2022-12-25,0,35.4,83.7,33.8,82.5,Normal,0.9,16.2,60.8,Kış,"Yerli Kara - 0 aylık, Normal sağlık",0.0
GK021502,TR0215,2023-01-24,1,82.5,85.6,73.7,86.8,İyi,1.6,19.7,68.8,Kış,"Yerli Kara - 1 aylık, İyi sağlık",1.571
GK021503,TR0215,2023-02-23,2,129.2,87.5,109.9,90.1,Mükemmel,3.1,33.3,44.0,Kış,"Yerli Kara - 2 aylık, Mükemmel sağlık",1.558
GK021504,TR0215,2023-03-25,3,174.6,89.3,146.0,90.2,Normal,4.6,33.2,74.4,İlkbahar,"Yerli Kara - 3 aylık, Normal sağlık",1.513
GK021505,TR0215,2023-04-24,4,215.0,90.9,185.8,91.4,Zayıf,5.8,23.6,67.3,İlkbahar,"Yerli Kara - 4 aylık, Zayıf sağlık",1.345
GK021506,TR0215,2023-05-24,5,261.0,92.8,224.9,91.8,Mükemmel,6.5,25.9,41.5,İlkbahar,"Yerli Kara - 5 aylık, Mükemmel sağlık",1.535
GK021507,TR0215,2023-06-23,6,300.2,94.3,260.1,93.9,İyi,7.9,19.3,41.7,Yaz,"Yerli Kara - 6 aylık, İyi sağlık",1.304
GK021508,TR0215,2023-07-23,7,338.3,95.8,290.1,95.7,İyi,8.8,16.5,41.1,Yaz,"Yerli Kara - 7 aylık, İyi sağlık",1.272
GK021509,TR0215,2023-08-22,8,378.6,97.5,319.0,98.9,Mükemmel,9.2,28.7,46.1,Yaz,"Yerli Kara - 8 aylık, Mükemmel sağlık",1.342
GK021510,TR0215,2023-09-21,9,423.1,99.2,355.5,98.2,Mükemmel,10.9,24.7,60.1,Sonbahar,"Yerli Kara - 9 aylık, Mükemmel sağlık",1.485
GK021511,TR0215,2023-10-21,10,466.8,101.0,396.1,101.3,Mükemmel,11.4,19.0,58.4,Sonbahar,"Yerli Kara - 10 aylık, Mükemmel sağlık",1.457
GK021512,TR0215,2023-11-20,11,507.4,102.6,429.9,104.9,Mükemmel,12.8,22.5,52.6,Sonbahar,"Yerli Kara - 11 aylık, Mükemmel sağlık",1.354
GK021513,TR0215,2023-12-20,12,545.4,104.1,464.0,102.9,İyi,13.5,21.9,62.2,Kış,"Yerli Kara - 12 aylık, İyi sağlık",1.264
GK021514,TR0215,2024-01-19,13,576.8,105.4,490.5,105.9,Zayıf,14.5,33.6,47.1,Kış,"Yerli Kara - 13 aylık, Zayıf sağlık",1.049
GK021515,TR0215,2024-02-18,14,612.4,106.8,521.9,106.3,Mükemmel,15.5,27.7,77.3,Kış,"Yerli Kara - 14 aylık, Mükemmel sağlık",1.185
GK021516,TR0215,2024-03-19,15,646.9,108.2,552.9,109.1,Normal,16.0,20.8,74.4,İlkbahar,"Yerli Kara - 15 aylık, Normal sağlık",1.15
GK021517,TR0215,2024-04-18,16,683.6,109.7,581.8,111.2,İyi,17.2,17.1,44.7,İlkbahar,"Yerli Kara - 16 aylık, İyi sağlık",1.224
GK021518,TR0215,2024-05-18,17,721.5,111.2,616.5,111.8,Mükemmel,17.8,15.6,75.1,İlkbahar,"Yerli Kara - 17 aylık, Mükemmel sağlık",1.262
GK021519,TR0215,2024-06-17,18,754.7,112.5,640.5,113.5,Mükemmel,18.9,18.7,57.3,Yaz,"Yerli Kara - 18 aylık, Mükemmel sağlık",1.107
GK021520,TR0215,2024-07-17,19,787.8,113.8,669.2,112.0,Mükemmel,19.8,28.9,49.9,Yaz,"Yerli Kara - 19 aylık, Mükemmel sağlık",1.103
GK021521,TR0215,2024-08-16,20,817.1,115.0,695.5,113.4,İyi,20.6,20.7,43.6,Yaz,"Yerli Kara - 20 aylık, İyi sağlık",0.977
GK021522,TR0215,2024-09-15,21,847.6,116.2,717.1,115.6,İyi,20.8,32.2,66.5,Sonbahar,"Yerli Kara - 21 aylık, İyi sağlık",1.018
GK021523,TR0215,2024-10-15,22,878.3,117.4,746.5,117.9,İyi,21.7,30.4,46.9,Sonbahar,"Yerli Kara - 22 aylık, İyi sağlık",1.023
GK021524,TR0215,2024-11-14,23,908.9,118.7,767.7,121.5,Mükemmel,22.7,27.2,65.4,Sonbahar,"Yerli Kara - 23 aylık, Mükemmel sağlık",1.02
GK021601,TR0216,2024-11-01,0,34.8,84.7,27.9,86.8,Zayıf,1.1,17.3,53.5,Sonbahar,"Yerli Kara - 0 aylık, Zayıf sağlık",0.0
GK021602,TR0216,2024-12-01,1,80.4,86.5,63.6,85.0,Normal,2.0,20.7,61.0,Kış,"Yerli Kara - 1 aylık, Normal sağlık",1.522
GK021603,TR0216,2024-12-31,2,124.3,88.2,103.6,89.4,İyi,3.5,23.8,60.6,Kış,"Yerli Kara - 2 aylık, İyi sağlık",1.462
GK021604,TR0216,2025-01-30,3,163.3,89.8,139.5,88.3,Zayıf,4.1,28.5,74.2,Kış,"Yerli Kara - 3 aylık, Zayıf sağlık",1.3
GK021605,TR0216,2025-03-01,4,208.7,91.6,178.7,91.0,Normal,5.1,22.8,46.9,İlkbahar,"Yerli Kara - 4 aylık, Normal sağlık",1.513
GK021606,TR0216,2025-03-31,5,253.9,93.4,212.2,91.9,İyi,6.0,16.4,73.9,İlkbahar,"Yerli Kara - 5 aylık, İyi sağlık",1.508
GK021607,TR0216,2025-04-30,6,297.8,95.2,250.2,94.7,Normal,7.3,25.0,49.3,İlkbahar,"Yerli Kara - 6 aylık, Normal sağlık",1.465
GK021701,TR0217,2024-06-16,0,49.1,82.8,39.7,82.7,Mükemmel,0.7,26.6,54.9,Yaz,"Simental - 0 aylık, Mükemmel sağlık",0.0
GK021702,TR0217,2024-07-16,1,97.2,84.7,80.3,85.4,Normal,2.3,34.0,66.7,Yaz,"Simental - 1 aylık, Normal sağlık",1.603
GK021703,TR0217,2024-08-15,2,149.1,86.8,128.9,87.5,Mükemmel,3.3,30.5,41.1,Yaz,"Simental - 2 aylık, Mükemmel sağlık",1.73
GK021704,TR0217,2024-09-14,3,186.3,88.3,157.6,88.7,Hasta,4.5,16.5,51.9,Sonbahar,"Simental - 3 aylık, Hasta sağlık",1.239
GK021705,TR0217,2024-10-14,4,233.8,90.2,193.9,89.6,İyi,6.0,25.3,67.1,Sonbahar,"Simental - 4 aylık, İyi sağlık",1.585
GK021706,TR0217,2024-11-13,5,278.4,92.0,236.5,94.7,Normal,6.9,19.4,45.9,Sonbahar,"Simental - 5 aylık, Normal sağlık",1.488
GK021707,TR0217,2024-12-13,6,322.0,93.7,271.0,92.7,Normal,7.8,27.1,63.4,Kış,"Simental - 6 aylık, Normal sağlık",1.451
GK021708,TR0217,2025-01-12,7,369.6,95.6,313.2,96.5,Mükemmel,9.0,23.0,76.2,Kış,"Simental - 7 aylık, Mükemmel sağlık",1.586
GK021709,TR0217,2025-02-11,8,416.0,97.5,353.2,99.6,İyi,10.6,32.7,80.0,Kış,"Simental - 8 aylık, İyi sağlık",1.549
GK021710,TR0217,2025-03-13,9,465.7,99.5,393.3,98.4,Mükemmel,11.5,30.1,45.1,İlkbahar,"Simental - 9 aylık, Mükemmel sağlık",1.657
GK021711,TR0217,2025-04-12,10,513.4,101.4,439.4,99.8,Mükemmel,13.0,25.9,52.2,İlkbahar,"Simental - 10 aylık, Mükemmel sağlık",1.588
GK021801,TR0218,2023-03-14,0,42.2,78.7,31.7,80.6,İyi,1.5,24.7,60.0,İlkbahar,"Siyah Alaca - 0 aylık, İyi sağlık",0.0
GK021802,TR0218,2023-04-13,1,96.2,80.8,77.2,79.5,İyi,2.6,31.1,70.2,İlkbahar,"Siyah Alaca - 1 aylık, İyi sağlık",1.8
GK021803,TR0218,2023-05-13,2,151.0,83.0,127.3,85.9,Mükemmel,3.9,19.7,73.9,İlkbahar,"Siyah Alaca - 2 aylık, Mükemmel sağlık",1.826
GK021804,TR0218,2023-06-12,3,197.9,84.9,168.6,83.2,İyi,5.0,21.0,79.1,Yaz,"Siyah Alaca - 3 aylık, İyi sağlık",1.566
GK021805,TR0218,2023-07-12,4,240.3,86.6,202.1,84.8,Normal,6.2,21.4,77.2,Yaz,"Siyah Alaca - 4 aylık, Normal sağlık",1.411
GK021806,TR0218,2023-08-11,5,280.0,88.2,239.5,89.1,Zayıf,7.5,21.3,75.2,Yaz,"Siyah Alaca - 5 aylık, Zayıf sağlık",1.323
GK021807,TR0218,2023-09-10,6,325.2,90.0,279.2,90.9,Normal,8.2,16.0,66.8,Sonbahar,"Siyah Alaca - 6 aylık, Normal sağlık",1.509
GK021808,TR0218,2023-10-10,7,368.2,91.7,313.6,90.3,Normal,8.9,22.7,64.4,Sonbahar,"Siyah Alaca - 7 aylık, Normal sağlık",1.432
GK021809,TR0218,2023-11-09,8,411.6,93.5,352.3,96.3,Normal,10.2,34.9,56.9,Sonbahar,"Siyah Alaca - 8 aylık, Normal sağlık",1.448
GK021810,TR0218,2023-12-09,9,453.5,95.1,388.6,97.5,İyi,10.9,28.5,43.7,Kış,"Siyah Alaca - 9 aylık, İyi sağlık",1.397
GK021811,TR0218,2024-01-08,10,494.3,96.8,423.5,97.5,İyi,11.9,34.0,59.3,Kış,"Siyah Alaca - 10 aylık, İyi sağlık",1.359
GK021812,TR0218,2024-02-07,11,533.9,98.4,458.2,98.6,İyi,13.1,21.8,72.4,Kış,"Siyah Alaca - 11 aylık, İyi sağlık",1.321
GK021813,TR0218,2024-03-08,12,579.6,100.2,495.7,102.4,Mükemmel,14.5,31.3,71.5,İlkbahar,"Siyah Alaca - 12 aylık, Mükemmel sağlık",1.524
GK021814,TR0218,2024-04-07,13,616.0,101.6,519.1,102.7,Zayıf,15.9,20.6,43.2,İlkbahar,"Siyah Alaca - 13 aylık, Zayıf sağlık",1.211
GK021815,TR0218,2024-05-07,14,655.4,103.2,554.1,104.8,Normal,16.2,19.5,53.7,İlkbahar,"Siyah Alaca - 14 aylık, Normal sağlık",1.316
GK021816,TR0218,2024-06-06,15,690.4,104.6,583.8,107.6,İyi,17.0,18.7,55.4,Yaz,"Siyah Alaca - 15 aylık, İyi sağlık",1.167
GK021817,TR0218,2024-07-06,16,723.9,105.9,611.3,104.7,Normal,18.0,21.7,64.9,Yaz,"Siyah Alaca - 16 aylık, Normal sağlık",1.116
GK021818,TR0218,2024-08-05,17,758.7,107.3,648.5,106.2,İyi,18.7,32.3,71.2,Yaz,"Siyah Alaca - 17 aylık, İyi sağlık",1.159
GK021819,TR0218,2024-09-04,18,794.4,108.8,677.1,107.6,İyi,19.7,28.7,58.6,Sonbahar,"Siyah Alaca - 18 aylık, İyi sağlık",1.192
GK021820,TR0218,2024-10-04,19,829.6,110.2,701.4,110.1,Normal,21.0,25.2,49.6,Sonbahar,"Siyah Alaca - 19 aylık, Normal sağlık",1.172
GK021821,TR0218,2024-11-03,20,865.8,111.6,738.5,111.6,Mükemmel,21.2,28.7,67.0,Sonbahar,"Siyah Alaca - 20 aylık, Mükemmel sağlık",1.206
GK021822,TR0218,2024-12-03,21,899.0,113.0,764.0,111.1,İyi,22.1,16.5,51.7,Kış,"Siyah Alaca - 21 aylık, İyi sağlık",1.108
GK021823,TR0218,2025-01-02,22,928.5,114.1,784.3,114.5,Normal,22.9,18.6,51.6,Kış,"Siyah Alaca - 22 aylık, Normal sağlık",0.983
GK021824,TR0218,2025-02-01,23,960.5,115.4,816.3,115.4,İyi,23.5,16.2,73.3,Kış,"Siyah Alaca - 23 aylık, İyi sağlık",1.065
GK021901,TR0219,2023-10-21,0,36.1,70.4,29.3,72.4,Normal,0.8,24.6,65.3,Sonbahar,"Yerli Kara - 0 aylık, Normal sağlık",0.0
GK021902,TR0219,2023-11-20,1,69.4,71.7,62.3,71.5,Hasta,2.1,34.1,53.5,Sonbahar,"Yerli Kara - 1 aylık, Hasta sağlık",1.108
GK021903,TR0219,2023-12-20,2,108.3,73.3,92.4,73.0,Zayıf,3.0,22.3,43.2,Kış,"Yerli Kara - 2 aylık, Zayıf sağlık",1.298
GK021904,TR0219,2024-01-19,3,151.7,75.0,125.4,78.0,İyi,3.4,25.9,79.6,Kış,"Yerli Kara - 3 aylık, İyi sağlık",1.447
GK021905,TR0219,2024-02-18,4,193.4,76.7,160.0,76.1,Normal,4.4,16.1,54.0,Kış,"Yerli Kara - 4 aylık, Normal sağlık",1.389
GK021906,TR0219,2024-03-19,5,239.2,78.5,201.9,80.3,İyi,5.8,19.0,52.3,İlkbahar,"Yerli Kara - 5 aylık, İyi sağlık",1.529
GK021907,TR0219,2024-04-18,6,278.9,80.1,240.0,79.8,Zayıf,7.1,15.1,45.9,İlkbahar,"Yerli Kara - 6 aylık, Zayıf sağlık",1.323
GK021908,TR0219,2024-05-18,7,316.9,81.6,266.0,80.5,Zayıf,7.5,29.3,50.5,İlkbahar,"Yerli Kara - 7 aylık, Zayıf sağlık",1.264
GK021909,TR0219,2024-06-17,8,358.0,83.3,307.7,83.3,Mükemmel,8.6,16.6,53.3,Yaz,"Yerli Kara - 8 aylık, Mükemmel sağlık",1.371
GK021910,TR0219,2024-07-17,9,394.7,84.7,337.2,86.3,Normal,9.8,17.4,47.1,Yaz,"Yerli Kara - 9 aylık, Normal sağlık",1.222
GK021911,TR0219,2024-08-16,10,431.5,86.2,369.5,86.8,İyi,10.8,22.5,74.3,Yaz,"Yerli Kara - 10 aylık, İyi sağlık",1.229
GK021912,TR0219,2024-09-15,11,471.1,87.8,399.2,90.1,Mükemmel,11.5,20.4,51.1,Sonbahar,"Yerli Kara - 11 aylık, Mükemmel sağlık",1.32
GK021913,TR0219,2024-10-15,12,508.4,89.3,431.1,90.2,İyi,12.6,20.6,78.6,Sonbahar,"Yerli Kara - 12 aylık, İyi sağlık",1.24
GK021914,TR0219,2024-11-14,13,543.5,90.7,463.6,90.3,Normal,13.5,24.2,67.1,Sonbahar,"Yerli Kara - 13 aylık, Normal sağlık",1.171
GK021915,TR0219,2024-12-14,14,578.3,92.1,488.1,90.4,İyi,14.8,20.3,42.7,Kış,"Yerli Kara - 14 aylık, İyi sağlık",1.161
GK021916,TR0219,2025-01-13,15,611.9,93.4,519.3,94.3,İyi,15.2,21.4,75.8,Kış,"Yerli Kara - 15 aylık, İyi sağlık",1.118
GK021917,TR0219,2025-02-12,16,646.3,94.8,546.6,96.3,İyi,15.8,32.2,76.4,Kış,"Yerli Kara - 16 aylık, İyi sağlık",1.148
GK021918,TR0219,2025-03-14,17,677.6,96.1,576.0,97.8,Zayıf,16.4,32.4,40.9,İlkbahar,"Yerli Kara - 17 aylık, Zayıf sağlık",1.043
GK021919,TR0219,2025-04-13,18,711.2,97.4,608.7,99.7,İyi,18.1,22.5,60.3,İlkbahar,"Yerli Kara - 18 aylık, İyi sağlık",1.121
GK022001,TR0220,2025-02-26,0,36.5,74.8,35.9,76.9,Normal,0.5,31.9,45.2,Kış,"Siyah Alaca - 0 aylık, Normal sağlık",0.0
GK022002,TR0220,2025-03-28,1,84.8,76.8,70.4,78.9,İyi,1.7,21.1,69.5,İlkbahar,"Siyah Alaca - 1 aylık, İyi sağlık",1.609
GK022003,TR0220,2025-04-27,2,130.9,78.6,107.2,78.3,Normal,2.8,21.7,40.1,İlkbahar,"Siyah Alaca - 2 aylık, Normal sağlık",1.538
GK022101,TR0221,2024-01-26,0,45.1,76.4,40.8,74.7,Zayıf,0.9,15.7,45.9,Kış,"Şarole - 0 aylık, Zayıf sağlık",0.0
GK022102,TR0221,2024-02-25,1,87.4,78.1,75.7,78.9,İyi,2.2,34.8,75.1,Kış,"Şarole - 1 aylık, İyi sağlık",1.411
GK022103,TR0221,2024-03-26,2,133.6,80.0,113.2,80.6,Normal,3.0,15.3,74.3,İlkbahar,"Şarole - 2 aylık, Normal sağlık",1.54
GK022104,TR0221,2024-04-25,3,179.9,81.8,149.1,81.0,İyi,4.7,33.0,77.8,İlkbahar,"Şarole - 3 aylık, İyi sağlık",1.544
GK022105,TR0221,2024-05-25,4,216.8,83.3,181.7,84.8,Zayıf,5.1,28.6,58.9,İlkbahar,"Şarole - 4 aylık, Zayıf sağlık",1.228
GK022106,TR0221,2024-06-24,5,252.5,84.7,216.6,85.5,Zayıf,6.7,22.7,68.4,Yaz,"Şarole - 5 aylık, Zayıf sağlık",1.189
GK022107,TR0221,2024-07-24,6,287.6,86.1,242.5,86.2,Zayıf,7.4,30.8,79.7,Yaz,"Şarole - 6 aylık, Zayıf sağlık",1.171
GK022108,TR0221,2024-08-23,7,324.4,87.6,272.0,85.6,İyi,8.3,15.3,75.9,Yaz,"Şarole - 7 aylık, İyi sağlık",1.229
GK022109,TR0221,2024-09-22,8,368.9,89.4,314.8,92.3,Mükemmel,8.9,15.6,50.6,Sonbahar,"Şarole - 8 aylık, Mükemmel sağlık",1.483
GK022110,TR0221,2024-10-22,9,408.2,90.9,350.5,92.1,Normal,9.9,34.5,63.9,Sonbahar,"Şarole - 9 aylık, Normal sağlık",1.31
GK022111,TR0221,2024-11-21,10,445.4,92.4,381.8,90.7,Normal,10.7,26.2,57.8,Sonbahar,"Şarole - 10 aylık, Normal sağlık",1.238
GK022112,TR0221,2024-12-21,11,482.4,93.9,408.8,92.3,İyi,12.2,26.3,68.4,Kış,"Şarole - 11 aylık, İyi sağlık",1.233
GK022113,TR0221,2025-01-20,12,522.0,95.5,446.8,94.4,Mükemmel,13.3,33.2,40.3,Kış,"Şarole - 12 aylık, Mükemmel sağlık",1.32
GK022114,TR0221,2025-02-19,13,559.2,97.0,477.1,98.0,İyi,14.3,18.4,66.2,Kış,"Şarole - 13 aylık, İyi sağlık",1.24
GK022115,TR0221,2025-03-21,14,596.0,98.4,501.6,99.7,İyi,14.6,27.0,64.8,İlkbahar,"Şarole - 14 aylık, İyi sağlık",1.226
GK022116,TR0221,2025-04-20,15,632.3,99.9,537.5,102.5,Mükemmel,16.1,34.9,52.7,İlkbahar,"Şarole - 15 aylık, Mükemmel sağlık",1.213
GK022201,TR0222,2023-07-05,0,36.9,81.8,27.3,84.3,Zayıf,1.0,27.0,69.3,Yaz,"Esmer - 0 aylık, Zayıf sağlık",0.0
GK022202,TR0222,2023-08-04,1,78.4,83.4,67.3,84.2,İyi,2.3,28.3,59.6,Yaz,"Esmer - 1 aylık, İyi sağlık",1.383
GK022203,TR0222,2023-09-03,2,118.4,85.0,96.1,85.8,Normal,3.0,21.0,66.4,Sonbahar,"Esmer - 2 aylık, Normal sağlık",1.332
GK022204,TR0222,2023-10-03,3,158.5,86.6,132.1,86.0,Normal,3.8,30.0,73.5,Sonbahar,"Esmer - 3 aylık, Normal sağlık",1.335
GK022205,TR0222,2023-11-02,4,194.6,88.1,165.9,87.6,Normal,5.2,22.2,49.2,Sonbahar,"Esmer - 4 aylık, Normal sağlık",1.203
